,owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,owner__exit_price,owner__subsession__starting_price,owner__subsession__max_length,current_price,priceIndex,secs_since_round_starts,subsession.tick_frequency,exit_crash,exit_sell,exit_hodl,mindchanges,exit_correct,gamified_first,player.gender,player.age,player.education,FinScore,player.study_major,player.course_financial,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,censoring
158,ffydo1tk,6jpxnq92,4,Trade_ends,2021-11-11 23:22:53.348775+00:00,"{""currentPrice"": 11, ""priceIndex"": 3, ""secs_since_round_starts"": 10}",True,0.06,False,11.0,10.0,30.0,11,3,10,2.0,0,1,0,0,1,1,Female,24.0,undergraduate: 4th year,7,Other,0.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,1000
159,zg058o9p,6jpxnq92,4,Trade_ends,2021-11-11 23:22:54.809844+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.06,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,2
160,37rqaykq,6jpxnq92,6,Trade_ends,2021-11-11 23:22:58.257089+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.02,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Female,24.0,undergraduate: 4th year,7,Other,1.0,1.0,1.0,Monthly,Monthly,Cryptocurrencies,Yes,6
161,ffydo1tk,6jpxnq92,5,Trade_ends,2021-11-11 23:23:17.522373+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",True,0.06,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,1,Female,24.0,undergraduate: 4th year,7,Other,0.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,10
162,v1mi7ubm,6jpxnq92,7,Trade_ends,2021-11-11 23:23:19.217722+00:00,"{""currentPrice"": 24, ""priceIndex"": 10, ""secs_since_round_starts"": 22}",False,0.02,False,24.0,10.0,30.0,24,10,22,2.0,0,1,0,0,1,1,Male,20.0,undergraduate: 3d year,6,Other Management,1.0,1.0,1.0,Daily,Multiple times a day,Cryptocurrencies,No,1000
163,37rqaykq,6jpxnq92,7,Trade_ends,2021-11-11 23:23:19.555638+00:00,"{""currentPrice"": 13, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",True,0.02,False,13.0,10.0,30.0,13,3,9,2.0,0,1,0,0,1,0,Female,24.0,undergraduate: 4th year,7,Other,1.0,1.0,1.0,Monthly,Monthly,Cryptocurrencies,Yes,1000
164,37rqaykq,6jpxnq92,8,Trade_ends,2021-11-11 23:23:31.921589+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.06,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Female,24.0,undergraduate: 4th year,7,Other,1.0,1.0,1.0,Monthly,Monthly,Cryptocurrencies,Yes,4
165,hcy60b91,6jpxnq92,3,Trade_ends,2021-11-11 23:23:34.224236+00:00,"{""currentPrice"": 34, ""priceIndex"": 17, ""secs_since_round_starts"": 47}",False,0.02,False,34.0,10.0,30.0,34,17,47,2.0,0,1,0,1,1,0,Female,18.0,high-school graduate,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
166,hjn6c9y2,6jpxnq92,3,Trade_ends,2021-11-11 23:23:36.374489+00:00,"{""currentPrice"": 32, ""priceIndex"": 22, ""secs_since_round_starts"": 47}",False,0.02,False,32.0,10.0,30.0,32,22,47,2.0,0,1,0,0,1,0,Male,20.0,high-school graduate,3,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,Yes,1000
167,ffydo1tk,6jpxnq92,6,Trade_ends,2021-11-11 23:23:47.995134+00:00,"{""currentPrice"": 19, ""priceIndex"": 6, ""secs_since_round_starts"": 14}",False,0.02,False,19.0,10.0,30.0,19,6,14,2.0,0,1,0,0,1,1,Female,24.0,undergraduate: 4th year,7,Other,0.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,1000
168,v1mi7ubm,6jpxnq92,8,Trade_ends,2021-11-11 23:23:52.090723+00:00,"{""currentPrice"": 26, ""priceIndex"": 13, ""secs_since_round_starts"": 29}",False,0.06,False,26.0,10.0,30.0,26,13,29,2.0,0,1,0,0,1,1,Male,20.0,undergraduate: 3d year,6,Other Management,1.0,1.0,1.0,Daily,Multiple times a day,Cryptocurrencies,No,1000
169,tafxnrk5,6jpxnq92,2,Trade_ends,2021-11-11 23:23:54.338484+00:00,"{""currentPrice"": 43, ""priceIndex"": 30, ""secs_since_round_starts"": 70}",False,0.02,False,43.0,10.0,30.0,43,30,70,2.0,0,0,1,2,1,0,Male,22.0,high-school graduate,6,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,70
170,hxhcerdj,6jpxnq92,6,Trade_ends,2021-11-11 23:23:55.048535+00:00,"{""currentPrice"": 38, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,38.0,10.0,30.0,38,30,60,2.0,0,0,1,0,1,1,Female,20.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,60
171,zg058o9p,6jpxnq92,5,Trade_ends,2021-11-11 23:23:58.794286+00:00,"{""currentPrice"": 45, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.06,False,45.0,10.0,30.0,45,30,60,2.0,0,0,1,0,1,0,Male,22.0,high-school graduate,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,60
172,v1mi7ubm,6jpxnq92,9,Trade_ends,2021-11-11 23:24:01.594669+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.06,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,1,Male,20.0,undergraduate: 3d year,6,Other Management,1.0,1.0,1.0,Daily,Multiple times a day,Cryptocurrencies,No,6
173,ffydo1tk,6jpxnq92,7,Trade_ends,2021-11-11 23:24:02.702753+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Female,24.0,undergraduate: 4th year,7,Other,0.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,4
174,hjn6c9y2,6jpxnq92,4,Trade_ends,2021-11-11 23:24:03.703281+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 18}",False,0.06,False,0.0,10.0,30.0,0,9,18,2.0,1,0,0,0,1,0,Male,20.0,high-school graduate,3,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,Yes,18
175,zg058o9p,6jpxnq92,6,Trade_ends,2021-11-11 23:24:08.081114+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,4
176,37rqaykq,6jpxnq92,9,Trade_ends,2021-11-11 23:24:12.926992+00:00,"{""currentPrice"": 22, ""priceIndex"": 15, ""secs_since_round_starts"": 32}",True,0.06,False,22.0,10.0,30.0,22,15,32,2.0,0,1,0,0,1,0,Female,24.0,undergraduate: 4th year,7,Other,1.0,1.0,1.0,Monthly,Monthly,Cryptocurrencies,Yes,1000
177,hjn6c9y2,6jpxnq92,5,Trade_ends,2021-11-11 23:24:13.309675+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.06,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,0,Male,20.0,high-school graduate,3,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,Yes,2
178,ffydo1tk,6jpxnq92,8,Trade_ends,2021-11-11 23:24:19.462744+00:00,"{""currentPrice"": 13, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",False,0.06,False,13.0,10.0,30.0,13,2,7,2.0,0,1,0,0,1,1,Female,24.0,undergraduate: 4th year,7,Other,0.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,1000
179,9wjdob1u,6jpxnq92,2,Trade_ends,2021-11-11 23:24:24.061484+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 18}",True,0.02,False,0.0,10.0,30.0,0,9,18,2.0,1,0,0,0,1,1,Female,24.0,undergraduate: 4th year,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,18
180,hcy60b91,6jpxnq92,4,Trade_ends,2021-11-11 23:24:25.749724+00:00,"{""currentPrice"": 20, ""priceIndex"": 11, ""secs_since_round_starts"": 26}",False,0.06,False,20.0,10.0,30.0,20,11,26,2.0,0,1,0,0,1,0,Female,18.0,high-school graduate,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
181,hjn6c9y2,6jpxnq92,6,Trade_ends,2021-11-11 23:24:31.320279+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",True,0.02,False,12.0,10.0,30.0,12,2,7,2.0,0,1,0,0,1,0,Male,20.0,high-school graduate,3,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,Yes,1000
182,ffydo1tk,6jpxnq92,9,Trade_ends,2021-11-11 23:24:31.947163+00:00,"{""currentPrice"": 10, ""priceIndex"": 1, ""secs_since_round_starts"": 4}",False,0.06,False,10.0,10.0,30.0,10,1,4,2.0,0,1,0,0,1,1,Female,24.0,undergraduate: 4th year,7,Other,0.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,1000
183,tafxnrk5,6jpxnq92,3,Trade_ends,2021-11-11 23:24:34.098151+00:00,"{""currentPrice"": 0, ""priceIndex"": 16, ""secs_since_round_starts"": 32}",False,0.02,False,0.0,10.0,30.0,0,16,32,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,6,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,32
184,zg058o9p,6jpxnq92,7,Trade_ends,2021-11-11 23:24:36.384419+00:00,"{""currentPrice"": 0, ""priceIndex"": 11, ""secs_since_round_starts"": 22}",True,0.02,False,0.0,10.0,30.0,0,11,22,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,22
185,hjn6c9y2,6jpxnq92,7,Trade_ends,2021-11-11 23:24:49.493642+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",True,0.02,False,15.0,10.0,30.0,15,4,11,2.0,0,1,0,0,1,0,Male,20.0,high-school graduate,3,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,Yes,1000
186,hxhcerdj,6jpxnq92,7,Trade_ends,2021-11-11 23:24:50.770320+00:00,"{""currentPrice"": 0, ""priceIndex"": 24, ""secs_since_round_starts"": 48}",False,0.02,False,0.0,10.0,30.0,0,24,48,2.0,1,0,0,0,1,1,Female,20.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,48
187,9g0u7842,6jpxnq92,2,Trade_ends,2021-11-11 23:24:51.818012+00:00,"{""currentPrice"": 30, ""priceIndex"": 17, ""secs_since_round_starts"": 40}",True,0.02,False,30.0,10.0,30.0,30,17,40,2.0,0,1,0,0,1,1,Male,19.0,high-school graduate,5,Other,0.0,1.0,1.0,Monthly,Less than once a month,Cryptocurrencies,No,1000
188,hcy60b91,6jpxnq92,5,Trade_ends,2021-11-11 23:24:55.758454+00:00,"{""currentPrice"": 15, ""priceIndex"": 7, ""secs_since_round_starts"": 18}",False,0.06,False,15.0,10.0,30.0,15,7,18,2.0,0,1,0,0,1,0,Female,18.0,high-school graduate,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
189,9wjdob1u,6jpxnq92,3,Trade_ends,2021-11-11 23:24:58.841426+00:00,"{""currentPrice"": 15, ""priceIndex"": 7, ""secs_since_round_starts"": 21}",True,0.02,False,15.0,10.0,30.0,15,7,21,2.0,0,1,0,0,1,1,Female,24.0,undergraduate: 4th year,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
190,hjn6c9y2,6jpxnq92,8,Trade_ends,2021-11-11 23:25:00.214973+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.06,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Male,20.0,high-school graduate,3,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,Yes,4
191,zg058o9p,6jpxnq92,8,Trade_ends,2021-11-11 23:25:02.850500+00:00,"{""currentPrice"": 0, ""priceIndex"": 11, ""secs_since_round_starts"": 22}",True,0.06,False,0.0,10.0,30.0,0,11,22,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,22
192,9g0u7842,6jpxnq92,3,Trade_ends,2021-11-11 23:25:04.325471+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",True,0.02,False,0.0,10.0,30.0,0,4,8,2.0,1,0,0,0,1,1,Male,19.0,high-school graduate,5,Other,0.0,1.0,1.0,Monthly,Less than once a month,Cryptocurrencies,No,8
193,hxhcerdj,6jpxnq92,8,Trade_ends,2021-11-11 23:25:05.546852+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.06,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Female,20.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,4
194,hjn6c9y2,6jpxnq92,9,Trade_ends,2021-11-11 23:25:11.709226+00:00,"{""currentPrice"": 12, ""priceIndex"": 1, ""secs_since_round_starts"": 4}",True,0.06,False,12.0,10.0,30.0,12,1,4,2.0,0,1,0,0,1,0,Male,20.0,high-school graduate,3,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,Yes,1000
195,hcy60b91,6jpxnq92,6,Trade_ends,2021-11-11 23:25:14.354010+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.02,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Female,18.0,high-school graduate,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,6
196,zg058o9p,6jpxnq92,9,Trade_ends,2021-11-11 23:25:14.700677+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.06,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,9,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,4
197,9g0u7842,6jpxnq92,4,Trade_ends,2021-11-11 23:25:21.343992+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",True,0.06,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,1,Male,19.0,high-school graduate,5,Other,0.0,1.0,1.0,Monthly,Less than once a month,Cryptocurrencies,No,10
198,hxhcerdj,6jpxnq92,9,Trade_ends,2021-11-11 23:25:22.348751+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.06,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,1,Female,20.0,undergraduate: 2nd year,8,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,10
199,tafxnrk5,6jpxnq92,4,Trade_ends,2021-11-11 23:25:34.810690+00:00,"{""currentPrice"": 0, ""priceIndex"": 26, ""secs_since_round_starts"": 52}",False,0.06,False,0.0,10.0,30.0,0,26,52,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,6,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,52
200,9g0u7842,6jpxnq92,5,Trade_ends,2021-11-11 23:25:44.617988+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",True,0.06,False,0.0,10.0,30.0,0,8,16,2.0,1,0,0,0,1,1,Male,19.0,high-school graduate,5,Other,0.0,1.0,1.0,Monthly,Less than once a month,Cryptocurrencies,No,16
201,7d7ug57p,6jpxnq92,2,Trade_ends,2021-11-11 23:25:58.903510+00:00,"{""currentPrice"": 28, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,28.0,10.0,30.0,28,30,60,2.0,0,0,1,0,1,0,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,60
202,hcy60b91,6jpxnq92,7,Trade_ends,2021-11-11 23:26:01.391868+00:00,"{""currentPrice"": 19, ""priceIndex"": 8, ""secs_since_round_starts"": 21}",True,0.02,False,19.0,10.0,30.0,19,8,21,2.0,0,1,0,0,1,0,Female,18.0,high-school graduate,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
203,9wjdob1u,6jpxnq92,4,Trade_ends,2021-11-11 23:26:03.019712+00:00,"{""currentPrice"": 34, ""priceIndex"": 25, ""secs_since_round_starts"": 55}",True,0.06,False,34.0,10.0,30.0,34,25,55,2.0,0,1,0,0,1,1,Female,24.0,undergraduate: 4th year,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
204,9g0u7842,6jpxnq92,6,Trade_ends,2021-11-11 23:26:09.686207+00:00,"{""currentPrice"": 20, ""priceIndex"": 9, ""secs_since_round_starts"": 20}",False,0.02,False,20.0,10.0,30.0,20,9,20,2.0,0,1,0,0,1,1,Male,19.0,high-school graduate,5,Other,0.0,1.0,1.0,Monthly,Less than once a month,Cryptocurrencies,No,1000
205,9wjdob1u,6jpxnq92,5,Trade_ends,2021-11-11 23:26:19.914261+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",True,0.06,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,1,Female,24.0,undergraduate: 4th year,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,10
206,hcy60b91,6jpxnq92,8,Trade_ends,2021-11-11 23:26:20.292162+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",True,0.06,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,0,Female,18.0,high-school graduate,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,2
207,tafxnrk5,6jpxnq92,5,Trade_ends,2021-11-11 23:26:26.865308+00:00,"{""currentPrice"": 29, ""priceIndex"": 21, ""secs_since_round_starts"": 44}",False,0.06,False,29.0,10.0,30.0,29,21,44,2.0,0,1,0,0,1,0,Male,22.0,high-school graduate,6,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
208,7d7ug57p,6jpxnq92,3,Trade_ends,2021-11-11 23:26:29.930710+00:00,"{""currentPrice"": 0, ""priceIndex"": 13, ""secs_since_round_starts"": 26}",False,0.02,False,0.0,10.0,30.0,0,13,26,2.0,1,0,0,0,1,0,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,26
209,9g0u7842,6jpxnq92,7,Trade_ends,2021-11-11 23:26:31.449456+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 18}",False,0.02,False,0.0,10.0,30.0,0,9,18,2.0,1,0,0,0,1,1,Male,19.0,high-school graduate,5,Other,0.0,1.0,1.0,Monthly,Less than once a month,Cryptocurrencies,No,18
210,9g0u7842,6jpxnq92,8,Trade_ends,2021-11-11 23:26:39.506153+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.06,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Male,19.0,high-school graduate,5,Other,0.0,1.0,1.0,Monthly,Less than once a month,Cryptocurrencies,No,4
211,7d7ug57p,6jpxnq92,4,Trade_ends,2021-11-11 23:26:40.443017+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.06,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,6
212,hcy60b91,6jpxnq92,9,Trade_ends,2021-11-11 23:26:46.050667+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 14}",True,0.06,False,0.0,10.0,30.0,0,7,14,2.0,1,0,0,0,1,0,Female,18.0,high-school graduate,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,14
213,tafxnrk5,6jpxnq92,6,Trade_ends,2021-11-11 23:26:47.217377+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 14}",True,0.02,False,0.0,10.0,30.0,0,7,14,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,6,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,14
214,7d7ug57p,6jpxnq92,5,Trade_ends,2021-11-11 23:26:50.978137+00:00,"{""currentPrice"": 14, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",False,0.06,False,14.0,10.0,30.0,14,2,6,2.0,0,1,0,0,1,0,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
215,9g0u7842,6jpxnq92,9,Trade_ends,2021-11-11 23:26:51.234319+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 7}",False,0.06,False,14.0,10.0,30.0,14,3,7,2.0,0,1,0,0,1,1,Male,19.0,high-school graduate,5,Other,0.0,1.0,1.0,Monthly,Less than once a month,Cryptocurrencies,No,1000
216,9n9zjxcc,6jpxnq92,2,Trade_ends,2021-11-11 23:26:55.552263+00:00,"{""currentPrice"": 31, ""priceIndex"": 16, ""secs_since_round_starts"": 36}",True,0.02,False,31.0,10.0,30.0,31,16,36,2.0,0,1,0,0,1,1,Female,29.0,undergraduate: 4th year,3,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,Yes,1000
217,9wjdob1u,6jpxnq92,6,Trade_ends,2021-11-11 23:27:00.558959+00:00,"{""currentPrice"": 0, ""priceIndex"": 14, ""secs_since_round_starts"": 28}",False,0.02,False,0.0,10.0,30.0,0,14,28,2.0,1,0,0,0,1,1,Female,24.0,undergraduate: 4th year,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,28
218,9wjdob1u,6jpxnq92,7,Trade_ends,2021-11-11 23:27:09.169844+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.02,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,1,Female,24.0,undergraduate: 4th year,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,2
219,tafxnrk5,6jpxnq92,7,Trade_ends,2021-11-11 23:27:13.826759+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",True,0.02,False,0.0,10.0,30.0,0,8,16,2.0,1,0,0,0,1,0,Male,22.0,high-school graduate,6,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,16
220,9n9zjxcc,6jpxnq92,3,Trade_ends,2021-11-11 23:27:18.821658+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 14}",True,0.02,False,0.0,10.0,30.0,0,7,14,2.0,1,0,0,0,1,1,Female,29.0,undergraduate: 4th year,3,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,Yes,14
221,7d7ug57p,6jpxnq92,6,Trade_ends,2021-11-11 23:27:22.580841+00:00,"{""currentPrice"": 24, ""priceIndex"": 13, ""secs_since_round_starts"": 28}",True,0.02,False,24.0,10.0,30.0,24,13,28,2.0,0,1,0,0,1,0,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
222,9wjdob1u,6jpxnq92,8,Trade_ends,2021-11-11 23:27:28.907249+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 13}",False,0.06,False,15.0,10.0,30.0,15,5,13,2.0,0,1,0,0,1,1,Female,24.0,undergraduate: 4th year,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
223,7d7ug57p,6jpxnq92,7,Trade_ends,2021-11-11 23:27:41.969473+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",True,0.02,False,0.0,10.0,30.0,0,8,16,2.0,1,0,0,0,1,0,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,16
224,9n9zjxcc,6jpxnq92,4,Trade_ends,2021-11-11 23:27:43.610856+00:00,"{""currentPrice"": 19, ""priceIndex"": 8, ""secs_since_round_starts"": 18}",True,0.06,False,19.0,10.0,30.0,19,8,18,2.0,0,1,0,0,1,1,Female,29.0,undergraduate: 4th year,3,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,Yes,1000
225,9wjdob1u,6jpxnq92,9,Trade_ends,2021-11-11 23:27:43.970247+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.06,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,1,Female,24.0,undergraduate: 4th year,6,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,10
226,tafxnrk5,6jpxnq92,8,Trade_ends,2021-11-11 23:27:44.688216+00:00,"{""currentPrice"": 20, ""priceIndex"": 8, ""secs_since_round_starts"": 21}",True,0.06,False,20.0,10.0,30.0,20,8,21,2.0,0,1,0,0,1,0,Male,22.0,high-school graduate,6,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
227,7d7ug57p,6jpxnq92,8,Trade_ends,2021-11-11 23:27:47.697075+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",True,0.06,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,0,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,2
228,7d7ug57p,6jpxnq92,9,Trade_ends,2021-11-11 23:27:56.009331+00:00,"{""currentPrice"": 11, ""priceIndex"": 1, ""secs_since_round_starts"": 4}",True,0.06,False,11.0,10.0,30.0,11,1,4,2.0,0,1,0,0,1,0,Male,23.0,undergraduate: 4th year,8,Other,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
229,9n9zjxcc,6jpxnq92,5,Trade_ends,2021-11-11 23:27:57.875868+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",True,0.06,False,0.0,10.0,30.0,0,4,8,2.0,1,0,0,0,1,1,Female,29.0,undergraduate: 4th year,3,Other,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,Yes,8
