owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,owner__exit_price,owner__subsession__starting_price,owner__subsession__tick_frequency,owner__subsession__max_length,current_price,priceIndex,secs_since_round_starts
67v8bxph,mv9ewgi2,6,Trade_starts,2021-11-12 19:49:08.069187+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",False,0.05,False,0.0,10.0,2.0,30.0,10,0,0
l92bojqx,mv9ewgi2,6,Trade_starts,2021-11-12 19:49:08.474146+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",True,0.05,False,17.0,10.0,2.0,30.0,10,0,0
vilzxcqv,mv9ewgi2,5,Trade_starts,2021-11-12 19:49:10.233597+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",True,0.05,False,0.0,10.0,2.0,30.0,10,0,0
77ps1c78,mv9ewgi2,3,Trade_ends,2021-11-12 19:49:10.472193+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.05,False,0.0,10.0,2.0,30.0,0,3,6
vilzxcqv,mv9ewgi2,5,Trade_ends,2021-11-12 19:49:14.126780+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.05,False,0.0,10.0,2.0,30.0,0,2,4
vilzxcqv,mv9ewgi2,5,round_ends,2021-11-12 19:49:15.918479+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",True,0.05,False,0.0,10.0,2.0,30.0,0,2,6
77ps1c78,mv9ewgi2,3,round_ends,2021-11-12 19:49:18.392147+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 14}",False,0.05,False,0.0,10.0,2.0,30.0,0,3,14
vilzxcqv,mv9ewgi2,6,Trade_starts,2021-11-12 19:49:20.561499+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",False,0.05,False,18.0,10.0,2.0,30.0,10,0,0
l92bojqx,mv9ewgi2,6,sellingDialogShown,2021-11-12 19:49:23.211144+00:00,"{""currentPrice"": 17, ""priceIndex"": 7, ""secs_since_round_starts"": 15}",True,0.05,False,17.0,10.0,2.0,30.0,17,7,15
77ps1c78,mv9ewgi2,4,Trade_starts,2021-11-12 19:49:23.226012+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",False,0.02,False,42.0,10.0,2.0,30.0,10,0,0
l92bojqx,mv9ewgi2,6,Sell,2021-11-12 19:49:25.355338+00:00,"{""currentPrice"": 17, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",True,0.05,False,17.0,10.0,2.0,30.0,17,7,17
l92bojqx,mv9ewgi2,6,Trade_ends,2021-11-12 19:49:25.405251+00:00,"{""currentPrice"": 17, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",True,0.05,False,17.0,10.0,2.0,30.0,17,7,17
l92bojqx,mv9ewgi2,6,round_ends,2021-11-12 19:49:27.086872+00:00,"{""currentPrice"": 17, ""priceIndex"": 7, ""secs_since_round_starts"": 19}",True,0.05,False,17.0,10.0,2.0,30.0,17,7,19
l92bojqx,mv9ewgi2,7,Trade_starts,2021-11-12 19:49:31.586530+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",True,0.02,False,0.0,10.0,2.0,30.0,10,0,0
vilzxcqv,mv9ewgi2,6,sellingDialogShown,2021-11-12 19:49:35.076158+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 14}",False,0.05,False,18.0,10.0,2.0,30.0,18,7,14
vilzxcqv,mv9ewgi2,6,Sell,2021-11-12 19:49:37.317127+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",False,0.05,False,18.0,10.0,2.0,30.0,18,7,17
vilzxcqv,mv9ewgi2,6,Trade_ends,2021-11-12 19:49:37.384605+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",False,0.05,False,18.0,10.0,2.0,30.0,18,7,17
vilzxcqv,mv9ewgi2,6,round_ends,2021-11-12 19:49:38.120023+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",False,0.05,False,18.0,10.0,2.0,30.0,18,7,17
vilzxcqv,mv9ewgi2,7,Trade_starts,2021-11-12 19:49:41.962797+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",False,0.02,False,32.0,10.0,2.0,30.0,10,0,0
xlappzyl,mv9ewgi2,1,Trade_starts,2021-11-12 19:49:54.644549+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",False,0.02,True,0.0,10.0,2.0,30.0,10,0,0
l92bojqx,mv9ewgi2,7,Trade_ends,2021-11-12 19:50:01.359697+00:00,"{""currentPrice"": 0, ""priceIndex"": 15, ""secs_since_round_starts"": 30}",True,0.02,False,0.0,10.0,2.0,30.0,0,15,30
67v8bxph,mv9ewgi2,6,Trade_ends,2021-11-12 19:50:02.023546+00:00,"{""currentPrice"": 0, ""priceIndex"": 27, ""secs_since_round_starts"": 54}",False,0.05,False,0.0,10.0,2.0,30.0,0,27,54
l92bojqx,mv9ewgi2,7,round_ends,2021-11-12 19:50:04.090733+00:00,"{""currentPrice"": 0, ""priceIndex"": 15, ""secs_since_round_starts"": 33}",True,0.02,False,0.0,10.0,2.0,30.0,0,15,33
xlappzyl,mv9ewgi2,1,Trade_ends,2021-11-12 19:50:06.610734+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",False,0.02,True,0.0,10.0,2.0,30.0,0,6,12
67v8bxph,mv9ewgi2,7,Trade_starts,2021-11-12 19:50:08.415575+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",False,0.02,False,0.0,10.0,2.0,30.0,10,0,0
l92bojqx,mv9ewgi2,8,Trade_starts,2021-11-12 19:50:08.528528+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",True,0.05,False,25.0,10.0,2.0,30.0,10,0,0
xlappzyl,mv9ewgi2,1,round_ends,2021-11-12 19:50:11.102011+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 16}",False,0.02,True,0.0,10.0,2.0,30.0,0,6,16
xlappzyl,mv9ewgi2,2,Trade_starts,2021-11-12 19:50:14.990286+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",True,0.02,False,23.0,10.0,2.0,30.0,10,0,0
77ps1c78,mv9ewgi2,4,Trade_ends,2021-11-12 19:50:23.540773+00:00,"{""currentPrice"": 42, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,42.0,10.0,2.0,30.0,42,30,60
67v8bxph,mv9ewgi2,7,Trade_ends,2021-11-12 19:50:24.346481+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",False,0.02,False,0.0,10.0,2.0,30.0,0,8,16
xlappzyl,mv9ewgi2,2,sellingDialogShown,2021-11-12 19:50:24.593773+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 9}",True,0.02,False,23.0,10.0,2.0,30.0,14,4,9
vilzxcqv,mv9ewgi2,7,sellingDialogShown,2021-11-12 19:50:26.725294+00:00,"{""currentPrice"": 32, ""priceIndex"": 22, ""secs_since_round_starts"": 44}",False,0.02,False,32.0,10.0,2.0,30.0,32,22,44
xlappzyl,mv9ewgi2,2,continueKeeping,2021-11-12 19:50:26.924579+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",True,0.02,False,23.0,10.0,2.0,30.0,14,4,11
67v8bxph,mv9ewgi2,7,round_ends,2021-11-12 19:50:27.084390+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 18}",False,0.02,False,0.0,10.0,2.0,30.0,0,8,18
vilzxcqv,mv9ewgi2,7,Sell,2021-11-12 19:50:27.866147+00:00,"{""currentPrice"": 32, ""priceIndex"": 22, ""secs_since_round_starts"": 46}",False,0.02,False,32.0,10.0,2.0,30.0,32,22,46
vilzxcqv,mv9ewgi2,7,Trade_ends,2021-11-12 19:50:27.915862+00:00,"{""currentPrice"": 32, ""priceIndex"": 22, ""secs_since_round_starts"": 46}",False,0.02,False,32.0,10.0,2.0,30.0,32,22,46
vilzxcqv,mv9ewgi2,7,round_ends,2021-11-12 19:50:29.488919+00:00,"{""currentPrice"": 32, ""priceIndex"": 22, ""secs_since_round_starts"": 47}",False,0.02,False,32.0,10.0,2.0,30.0,32,22,47
67v8bxph,mv9ewgi2,8,Trade_starts,2021-11-12 19:50:29.564285+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",False,0.05,False,0.0,10.0,2.0,30.0,10,0,0
l92bojqx,mv9ewgi2,8,sellingDialogShown,2021-11-12 19:50:33.626801+00:00,"{""currentPrice"": 25, ""priceIndex"": 12, ""secs_since_round_starts"": 25}",True,0.05,False,25.0,10.0,2.0,30.0,25,12,25
vilzxcqv,mv9ewgi2,8,Trade_starts,2021-11-12 19:50:34.620907+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",False,0.05,False,0.0,10.0,2.0,30.0,10,0,0
67v8bxph,mv9ewgi2,8,Trade_ends,2021-11-12 19:50:35.463757+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.05,False,0.0,10.0,2.0,30.0,0,3,6
l92bojqx,mv9ewgi2,8,Sell,2021-11-12 19:50:35.710943+00:00,"{""currentPrice"": 25, ""priceIndex"": 12, ""secs_since_round_starts"": 27}",True,0.05,False,25.0,10.0,2.0,30.0,25,12,27
l92bojqx,mv9ewgi2,8,Trade_ends,2021-11-12 19:50:35.753963+00:00,"{""currentPrice"": 25, ""priceIndex"": 12, ""secs_since_round_starts"": 27}",True,0.05,False,25.0,10.0,2.0,30.0,25,12,27
l92bojqx,mv9ewgi2,8,round_ends,2021-11-12 19:50:37.151992+00:00,"{""currentPrice"": 25, ""priceIndex"": 12, ""secs_since_round_starts"": 29}",True,0.05,False,25.0,10.0,2.0,30.0,25,12,29
67v8bxph,mv9ewgi2,9,Trade_starts,2021-11-12 19:50:40.070489+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",False,0.02,False,12.0,10.0,2.0,30.0,10,0,0
l92bojqx,mv9ewgi2,9,Trade_starts,2021-11-12 19:50:41.679620+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",True,0.02,False,0.0,10.0,2.0,30.0,10,0,0
xlappzyl,mv9ewgi2,2,sellingDialogShown,2021-11-12 19:50:43.993786+00:00,"{""currentPrice"": 23, ""priceIndex"": 13, ""secs_since_round_starts"": 29}",True,0.02,False,23.0,10.0,2.0,30.0,23,13,29
l92bojqx,mv9ewgi2,9,Trade_ends,2021-11-12 19:50:45.444721+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.02,False,0.0,10.0,2.0,30.0,0,2,4
xlappzyl,mv9ewgi2,2,continueKeeping,2021-11-12 19:50:45.960707+00:00,"{""currentPrice"": 23, ""priceIndex"": 13, ""secs_since_round_starts"": 31}",True,0.02,False,23.0,10.0,2.0,30.0,23,13,31
